subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject37,0.795014,0,15,46,133,191,241
Subject37,0.876267,0,13,78,130,185,237
Subject37,1.309212,0,14,55,130,188,243
Subject37,1.312175,0,20,62,128,187,243
Subject37,1.3236430000000001,0,18,62,128,188,250
Subject37,1.359802,0,16,122,178,237,276
Subject37,1.80523,0,16,59,116,177,250
Subject37,1.8374130000000002,0,9,65,118,177,249
