subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject34,0.8427979999999999,0,13,47,144,194,251
Subject34,0.852284,0,18,102,147,198,245
Subject34,0.9488489999999999,0,22,105,138,202,276
Subject34,1.092694,0,13,70,134,193,276
Subject34,1.130475,0,1,60,136,193,263
Subject34,1.150364,0,5,57,137,195,258
Subject34,1.1503700000000001,0,1,66,124,191,280
Subject34,1.15723,0,5,83,121,192,257
Subject34,1.271521,0,89,133,188,250,282
Subject34,1.298937,0,14,63,133,190,258
