subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject40,1.003695,0,25,96,133,183,270
Subject40,1.047635,0,31,68,116,178,273
Subject40,1.238494,0,28,74,111,179,267
Subject40,1.279419,0,15,68,115,184,263
Subject40,1.329057,0,28,101,138,176,256
Subject40,1.3322370000000001,0,19,87,124,180,269
Subject40,1.470919,0,24,65,102,178,259
Subject40,1.48807,0,22,62,100,184,268
Subject40,1.5162200000000001,0,18,78,116,167,253
Subject40,1.650636,0,10,73,110,173,248
