subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject32,1.0372569999999999,0,17,66,131,188,252
Subject32,1.163149,0,22,83,136,191,257
Subject32,1.181554,0,20,69,129,186,262
Subject32,1.187749,0,14,63,125,185,234
Subject32,1.347404,0,25,77,127,187,254
Subject32,1.371966,0,17,66,123,180,260
Subject32,1.372615,0,18,71,120,182,262
Subject32,1.385348,0,14,72,127,184,263
Subject32,1.8972099999999998,0,11,63,114,179,235
