subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject9,0.793251,0,17,58,126,197,243
Subject9,0.895382,0,18,58,114,193,242
Subject9,0.941831,0,18,62,107,197,245
Subject9,1.024429,0,19,65,123,192,242
Subject9,1.151258,0,20,71,125,186,244
Subject9,1.217262,0,16,52,113,186,238
Subject9,1.260159,0,16,81,121,183,240
Subject9,1.266292,0,17,71,124,186,247
Subject9,1.270084,0,17,78,122,184,241
Subject9,1.27662,0,17,78,120,183,239
