subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject31,0.449867,0,14,62,164,217,253
Subject31,0.727829,0,13,45,149,195,243
Subject31,0.823728,0,13,68,131,185,245
Subject31,1.2971489999999999,0,10,65,130,184,254
Subject31,1.307484,0,11,62,129,186,252
Subject31,1.3142989999999999,0,12,55,129,185,254
Subject31,1.323918,0,11,55,126,182,250
Subject31,1.8466490000000002,0,9,60,117,176,261
Subject31,1.8534700000000002,0,24,84,135,190,271
