subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject25,1.225792,0,55,87,119,188,258
Subject25,1.266823,0,55,87,118,182,263
Subject25,1.302719,0,9,65,123,185,269
Subject25,1.314543,0,63,94,128,182,256
