subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject29,0.752414,0,16,74,123,193,245
Subject29,0.826317,0,22,71,131,195,245
Subject29,1.135183,0,12,81,132,194,248
Subject29,1.1393440000000001,0,14,81,131,196,249
