subject,speed,point 0,point 1,point 2,point 3,point 4,point 5
Subject28,0.9891459999999999,0,24,85,137,198,278
Subject28,1.0917379999999999,0,23,89,137,195,268
Subject28,1.176608,0,24,83,133,189,273
Subject28,1.1967430000000001,0,12,69,131,188,268
Subject28,1.25204,0,13,124,181,226,257
Subject28,1.2818450000000001,0,8,66,131,190,272
Subject28,1.314719,0,8,68,127,183,245
Subject28,1.320457,0,7,86,137,193,273
Subject28,1.41246,0,20,72,132,191,275
Subject28,1.4883680000000001,0,24,75,127,189,278
