Speed,instance,QS phase,intercept,stiffness,MSE,R2,inverted
S16,T01,CP,0.015248349624384377,-0.19557958964553823,2.0794376225483105e-06,0.9566132554787414,False
S16,T01,ERP,0.31396885534246716,2.868802797606173,0.0006201034506133502,0.9884638200724782,False
S16,T01,LRP,-0.12385254025220438,5.138727764723362,0.00021048588431167947,0.9906545878274275,False
S16,T01,DP,-0.4663665485381988,5.8336590315513694,0.002545228816212828,0.9772756914289064,False
S17,T01,CP,0.032411730822325284,-0.673209503483151,6.842198426533335e-05,0.7571208933843553,False
S17,T01,ERP,0.16246272181675314,4.149215580264748,0.0031882281028850937,0.9725965705099925,False
S17,T01,LRP,0.11332231561424616,0.08309788745159027,2.4727815827913147e-07,0.9940871147699443,True
S17,T01,DP,0.17706419439070475,4.333825364860006,0.019556048952373246,0.9257380692834959,False
S18,T01,CP,0.0363074451756574,-0.4954315721607059,1.4836180618009102e-05,0.9368573093336798,False
S18,T01,ERP,0.24187864337782594,3.243916652861558,0.0021503671182230007,0.9445265935166476,False
S18,T01,LRP,0.3112071218637832,3.1242826679159843,0.0021147836065257613,0.8703839517828104,False
S18,T01,DP,-0.2751208544962533,3.9900949439526285,0.008372421858929087,0.9165232725019666,False
S19,T01,CP,0.03774295794286343,-0.19065226652886758,3.3593564228840565e-05,0.6832063484954228,False
S19,T01,ERP,0.4081006131888558,3.4813980362244865,0.0017630295265327184,0.9838751937847753,False
S19,T01,LRP,0.3740781384674632,3.6151787700882667,0.0004093922633470654,0.9708951422134183,False
S19,T01,DP,0.42227424607894964,2.6636061664931634,0.008363643298507167,0.9558049218108579,False
S20,T01,CP,0.0145864556294943,-0.6976648166911494,2.924574822531459e-05,0.896439924990168,False
S20,T01,ERP,0.18508835998708673,3.0790194552764403,0.0006161913885100426,0.9656561846976002,False
S20,T01,LRP,0.1684657419533252,3.3823977816182182,0.0005660192203244812,0.9855605968740718,False
S20,T01,DP,-0.012847163292178831,3.217935913030951,0.007930427035947568,0.9419790403037598,False
S21,T01,CP,0.0005087207777084413,0.0243463203737036,5.05613512909684e-07,0.4355284400378162,True
S21,T01,ERP,0.03757938048590115,4.2991046043862475,0.001975453212579785,0.9792405837733634,False
S21,T01,LRP,0.13122540029372642,0.08239712844172502,2.2248940690361776e-07,0.9965635294501604,True
S21,T01,DP,0.08734575225856711,5.144516002476824,0.003946995667832113,0.9833617218064215,False
S22,T01,CP,0.022897066347489607,-0.03854943658873822,9.936516567198152e-07,0.6618109140361741,False
S22,T01,ERP,0.23045167638552283,2.1437722817519957,0.00027181669343526025,0.9905725231837759,False
S22,T01,LRP,-0.28496372275569803,4.6981856307280605,0.000994987127473427,0.9759959652081501,False
S22,T01,DP,-0.07291556300259372,3.8115924120330655,0.005705236351685642,0.9698666455957816,False
S23,T01,CP,0.022165404290108645,0.037175267863837354,2.106241295474113e-06,0.3925569088084695,False
S23,T01,ERP,0.14889230080990976,2.280794678065503,0.0010801006132505717,0.9663698023380825,False
S23,T01,LRP,-0.18897453819431742,4.900810692437792,0.000851889157440104,0.9641992274810421,False
S23,T01,DP,-0.003751319365443151,3.437213262136233,0.007352479312501672,0.9549869316341287,False
S24,T01,CP,0.011745628740303297,-0.25070399384110603,1.1841270998572352e-05,0.8658116139517891,False
S24,T01,ERP,0.23062447112935114,2.2219658349555,0.0001626706206742039,0.9911770358106373,False
S24,T01,LRP,-0.04186700517665021,4.8983294912292035,0.00010254740019365749,0.9965607898202818,False
S24,T01,DP,0.10936307402224743,3.5687905846673065,0.005795866381759007,0.9430172013233225,False
S25,T01,CP,0.03280052845587197,-0.20110159117431586,1.284164236746866e-05,0.6269267452460268,False
S25,T01,ERP,0.10658406748962024,5.416051229545312,0.004115521822754548,0.9475910719606324,False
S25,T01,LRP,0.13340175951076083,5.865054173135572,0.0009700762074644811,0.9629227065425218,False
S25,T01,DP,-0.26944143765654915,5.595431726106963,0.025501525883382444,0.8801299152405446,False
S26,T01,CP,0.03555060459318336,-0.9850633566887369,4.119340683422864e-05,0.9422679844324297,False
S26,T01,ERP,0.2710702390111409,3.2383575397582502,0.001025988778567329,0.9769812291448727,False
S26,T01,LRP,-0.3032468632713339,7.301570773477128,0.0001681425787253212,0.9909981576767823,False
S26,T01,DP,0.09301506999027154,4.8906091914005705,0.010025801741890336,0.9505866657224771,False
S27,T01,CP,0.05285611046126752,-1.6401181831511003,0.00047421154740883516,0.6954064929853516,False
S27,T01,ERP,0.2676700464730588,3.4055282102210622,0.0012470714575328547,0.9777161492189517,False
S27,T01,LRP,-0.039948165371572086,4.786185600450153,0.00016745713508960406,0.9879419651538821,False
S27,T01,DP,0.1302421334216523,3.3854476075399087,0.008040853220564656,0.9555735825238841,False
S28,T01,CP,0.0015934353571000499,-0.1971491202830699,1.6205117656790597e-06,0.9633584234974413,True
S28,T01,ERP,0.1582336373948265,4.618714941702652,0.0022729503285443447,0.963663333162546,False
S28,T01,LRP,-0.14315974784197838,7.06462234061189,0.001258437813003954,0.9521141193055481,False
S28,T01,DP,0.020005456792522303,4.576529957106466,0.021883697464547033,0.8998361264697788,False
S29,T01,CP,0.03402898634213486,-1.050391638181168,5.756586443166063e-05,0.9296563064487252,False
S29,T01,ERP,0.386934465489281,4.068796956423251,0.00015007468493986558,0.9975284395727807,False
S29,T01,LRP,0.5786647545702617,3.487420737070455,0.003411381238084982,0.753319551398238,False
S29,T01,DP,-0.05417508710138991,4.199771448454033,0.014957558356970988,0.8966787085286285,False
S30,T01,CP,0.022957553071416982,-0.2721260137774396,6.850239826172118e-06,0.9458706482296748,False
S30,T01,ERP,0.3616808525179761,2.859882715143425,0.00013212061674151414,0.9963343004007045,False
S30,T01,LRP,0.2170804644640133,3.385516299776201,0.0007060652343937587,0.9864806777293477,False
S30,T01,DP,-0.37246181256159216,4.492573843975295,0.014564278220317629,0.9239291880184121,False
S31,T01,CP,0.028541651629044897,-0.5801615691222458,1.5790278077076847e-05,0.9353314764951676,False
S31,T01,ERP,0.2734562865373608,2.952505663697554,2.6413583425363176e-05,0.998874617479339,False
S31,T01,LRP,0.052592050175953364,4.573184650718951,0.0009134729951710248,0.9825296253831504,False
S31,T01,DP,-0.07199754947859016,4.621515705170813,0.007414147920577661,0.9611887120855471,False
S32,T01,CP,0.012357411545013457,-0.2897316558857207,4.639698309980743e-06,0.9414449762797139,False
S32,T01,ERP,0.1385311289434027,2.1515235521156257,0.0009858711477655757,0.9636860004147484,False
S32,T01,LRP,-0.47120591736339423,5.9005201265322675,0.00021805202176275462,0.9931767957759344,False
S32,T01,DP,-0.05297923011873862,3.702271417390446,0.008715240220616836,0.9446091268187599,False
S33,T01,CP,-0.00297105633815296,-0.30404824874522507,3.8321495041507733e-05,0.549291229474483,True
S33,T01,ERP,0.10409050173846246,4.222058254946631,0.0024814831694575158,0.9439814326554279,False
S33,T01,LRP,-0.1880925073083457,7.195003081810152,0.0003026071013885569,0.9955748102232107,False
S33,T01,DP,-0.00857170066935975,6.060771518464671,0.010791760431526118,0.9647876302662897,False
S34,T01,CP,0.013052331968242027,-0.35254203590466304,1.6425381273563092e-05,0.9132821623998488,False
S34,T01,ERP,0.40409898396658783,3.912713374025008,0.0003385477647647543,0.9959907338147429,False
S34,T01,LRP,0.03488965733271199,6.364932930019418,0.000667120830929196,0.9322111066278894,False
S34,T01,DP,0.41374268017880145,4.457222128130646,0.004672557652065912,0.9798300476853218,False
S35,T01,CP,0.05107499499528429,-0.36348842008800364,3.954629065043495e-05,0.6567937942113646,False
S35,T01,ERP,0.3075060405121779,4.142470093751277,0.0003267447939786027,0.9943441762216542,False
S35,T01,LRP,0.30100622899121077,4.139565134513592,0.0007745014346728492,0.9558417684617149,False
S35,T01,DP,0.14592687402557863,3.420609869848025,0.009367856252045599,0.9366543101693797,False
S36,T01,CP,0.0009824604564380689,-0.12404114871585618,1.5110649389208566e-06,0.8672936906618841,True
S36,T01,ERP,0.14531827030237515,10.017374427990358,0.010126851677288213,0.8372358336419727,False
S36,T01,LRP,0.5373388477803182,6.990946209534618,0.0009799993114674049,0.8858916304341311,False
S36,T01,DP,0.932706225863227,3.3452482528227363,0.0030822654392197364,0.6740927584838985,False
S37,T01,CP,0.00025680488258979396,0.006375972488364491,1.691135049429156e-07,0.20308292794599792,True
S37,T01,ERP,-0.0254857003384778,4.600255312640807,0.0019413283126908617,0.9421810254650789,False
S37,T01,LRP,-0.8805310641161317,12.684451080995707,0.003144089368180123,0.8625150714954996,False
S37,T01,DP,0.008567408589162717,5.890653962273698,0.005440138234038119,0.962711324511162,False
S38,T01,CP,0.015083121038225598,-0.15428919670288616,3.236226278911767e-06,0.8923968013576463,False
S38,T01,ERP,0.16807518035563027,2.4409276708684082,0.0012172156761520603,0.9663035465134578,False
S38,T01,LRP,-0.5286399218535334,6.524039741847974,0.00041645974623168717,0.9856952427995108,False
S38,T01,DP,-0.027805361450302213,4.052996654057101,0.008383209949701157,0.9557398099517869,False
S39,T01,CP,0.0011629676028920765,0.01948275575675146,1.268362698260487e-06,0.17318592947179523,True
S39,T01,ERP,-0.013093930217134286,2.1477448306934113,0.0015673129001532986,0.9487347064472242,False
S39,T01,LRP,-0.5809436495584755,4.78368068636729,0.0015494491545381445,0.9392358848832838,False
S39,T01,DP,-0.5594847822899244,3.8026257712731213,0.010870108676634606,0.9053024001198331,False
S40,T01,CP,0.017435946444120207,-0.6919277835315804,2.453721966850852e-05,0.9299238939739228,False
S40,T01,ERP,0.14597500181394618,2.477594636519984,0.0012382888021494655,0.940322510207831,False
S40,T01,LRP,-0.02091443426902484,3.7399278814182275,0.0006130767960569514,0.980536879281569,False
S40,T01,DP,0.1029809498586231,2.9706581851043254,0.006120097991135839,0.953991647596823,False
S41,T01,CP,0.022251585340442196,-0.29740203243582214,1.0203551712637881e-05,0.8692521849280008,False
S41,T01,ERP,0.15046445956369964,2.392449287930831,0.00261393472388169,0.8560752717944058,False
S41,T01,LRP,0.11432304443578567,3.889782970757648,0.00014360673759654215,0.9940326251479648,False
S41,T01,DP,0.006667796149606331,3.854891958456724,0.0034710356802489877,0.970992184654128,False
S42,T01,CP,0.016124537589392914,-0.1932728034360214,1.2137396427281654e-05,0.7066488153672765,False
S42,T01,ERP,0.357170078139421,5.465938906560159,0.0006230876483421344,0.9709871015893123,False
S42,T01,LRP,0.4322590479173194,6.07041585681574,0.00032147273353466644,0.9935281690151181,False
S42,T01,DP,0.19610986261918462,7.739288142655158,0.0034233475595186317,0.9799321322633693,False
S01,T02,CP,0.017323377143565792,-0.05586948640358941,9.392734685909387e-06,0.2091365628730376,False
S01,T02,ERP,0.2160040022183504,3.4797271293828245,0.0006279449460530015,0.9855590989192158,False
S01,T02,LRP,-0.3003953034828233,7.942119084022838,0.0003288792860577088,0.9938773190863909,False
S01,T02,DP,0.15649348594371493,5.176236156709116,0.009990981762274677,0.9652530956186497,False
S02,T02,CP,0.023355274136015788,-0.300575585548242,1.6631224466305302e-05,0.8452074832070721,False
S02,T02,ERP,0.4027843393186048,4.620589406270422,0.0005817580542996075,0.9938693253580475,False
S02,T02,LRP,0.13528842130285845,7.222644741882331,0.00048200855696135916,0.9730170404989543,False
S02,T02,DP,0.5913317015676007,2.894715538878018,0.03965302014623828,0.8627872671443484,False
S03,T02,CP,0.03771086130577974,-0.010229451430272563,2.4040130067191098e-05,0.00536122512663928,False
S03,T02,ERP,0.3253000672686912,3.4589028239285393,0.0004053670983981581,0.9922225133884998,False
S03,T02,LRP,0.15135508800031328,5.379980494021584,0.0007260522471495113,0.9827445912328473,False
S03,T02,DP,0.03325200345112955,4.757474735339153,0.007786794818815807,0.9627331479496405,False
S04,T02,CP,0.047649785015419624,-0.12696847456192356,9.288295181656786e-05,0.16597024919595604,False
S04,T02,ERP,0.2838057572210495,2.327347348008018,0.0005104073280392354,0.985304018665307,False
S04,T02,LRP,-0.7455102688613313,7.972432719101803,0.00026426209921048816,0.9959575619068135,False
S04,T02,DP,-0.010104179973994154,4.978648981159422,0.007560130214967983,0.9761845147111191,False
S05,T02,CP,0.030778561710702097,-0.07729297950301106,2.581273321943566e-05,0.2121276809381648,False
S05,T02,ERP,0.29544676859184144,3.4291335471784303,0.0007951181783927943,0.986549737724016,False
S05,T02,LRP,-0.37386292646585506,8.567365869903405,0.0002682621550620107,0.9944466604030554,False
S05,T02,DP,0.3395263870487051,4.606917361588325,0.022036241153577038,0.9315165682855604,False
S06,T02,CP,0.021521012625545292,-0.2830550057616389,1.20628343607265e-05,0.8616726894148932,False
S06,T02,ERP,0.2325439942748205,2.6403059828970874,4.880049930912478e-05,0.9977378660026545,False
S06,T02,LRP,-6.348659350785546e-06,4.86764130394211,2.1488263910634362e-05,0.9995355649126983,False
S06,T02,DP,0.0796343419950053,4.124964338482322,0.006021209429213426,0.9707465526073196,False
S07,T02,CP,0.03771086130577974,-0.010229451430272563,2.4040130067191098e-05,0.00536122512663928,False
S07,T02,ERP,0.3253000672686912,3.4589028239285393,0.0004053670983981581,0.9922225133884998,False
S07,T02,LRP,0.15135508800031328,5.379980494021584,0.0007260522471495113,0.9827445912328473,False
S07,T02,DP,0.03325200345112955,4.757474735339153,0.007786794818815807,0.9627331479496405,False
S08,T02,CP,0.03008966407665493,-0.12521551126380184,5.699947908435295e-06,0.7507296650553551,False
S08,T02,ERP,0.26558739828014966,2.546245819215223,0.00023753474997561383,0.9900361851386426,False
S08,T02,LRP,-0.12689207173422612,5.568154489793285,0.0003245833844002565,0.9965367513120986,False
S08,T02,DP,0.12397813811438596,3.8763225051578334,0.01625347878074105,0.942808271911169,False
S09,T02,CP,0.012292745197635225,0.051563603394010546,2.5301444441989607e-05,0.1061757983231778,False
S09,T02,ERP,0.19100856336924368,2.304250573961925,0.0001572047161853633,0.9937406351848204,False
S09,T02,LRP,-0.30980945563897744,5.82154624044223,0.000736134541461827,0.9913649952348539,False
S09,T02,DP,0.22255141013033508,3.5528920174739884,0.01329471789645952,0.9539519457305485,False
S10,T02,CP,0.02452500295337986,-0.4735735762394891,2.058714971033392e-05,0.9685102065015088,False
S10,T02,ERP,0.4391524992346988,2.0392006826415425,0.00033485609571921973,0.9878610866278345,False
S10,T02,LRP,-0.1096384536904722,5.855892724972311,0.002129314929614917,0.9626927220533886,False
S10,T02,DP,0.42880834014924385,3.7248103090154565,0.009893230895196423,0.9670829295095856,False
S11,T02,CP,-0.0017812541956270835,0.4665768376660308,2.3095149336762674e-05,0.8833675850671912,False
S11,T02,ERP,0.23913360349853474,3.415445767839499,0.0007783847003058676,0.9859195761958167,False
S11,T02,LRP,-0.7411469408069391,11.072337525885017,0.0007388409897333294,0.9902157942607851,False
S11,T02,DP,0.5717812299182929,4.91272278172939,0.009426176753967461,0.9734045746002,False
S12,T02,CP,0.02577789791203278,-0.5112156584596774,1.3177012399269582e-05,0.9678039425509899,False
S12,T02,ERP,0.3720437826697395,2.9623614952808315,0.0007873876644097244,0.9669194663242573,False
S12,T02,LRP,0.3108954427894929,4.019349518256833,0.00044698054872608804,0.9927676362582321,False
S12,T02,DP,0.1491056867878806,4.182344367492288,0.011741068362750948,0.9539092222082077,False
S13,T02,CP,0.0025230474234607635,0.3289873015442298,1.382169443099391e-05,0.8634779799042591,True
S13,T02,ERP,-0.01008861258755872,1.8696144482017392,0.0008963217122628122,0.9681515196430704,False
S13,T02,LRP,-0.9444241499958158,4.963174072835467,9.832835615214322e-05,0.9959077220781426,False
S13,T02,DP,-0.943084569459799,4.548422182037392,0.005348723131630027,0.9691611281388108,False
S14,T02,CP,0.017244821346368663,-0.24159496832798352,1.9997186537718853e-06,0.9823759110266723,False
S14,T02,ERP,0.3088214892551523,1.9582520454796974,0.00019327477486874947,0.9925844971880731,False
S14,T02,LRP,-0.06542843534485732,4.398709689416298,0.00038211680148425483,0.9902270155086369,False
S14,T02,DP,0.05682720511261641,3.29824163634756,0.012049714902391337,0.9268217880619101,False
S15,T02,CP,0.010315605170162905,-0.07380328032084293,1.4526012465581316e-05,0.26131221179000763,False
S15,T02,ERP,0.3025048310081936,3.6984074455690745,0.0012652186332914423,0.977165300128634,False
S15,T02,LRP,0.07842127742952276,6.303417642687332,0.0016960503585960037,0.9675568104795227,False
S15,T02,DP,0.22995657649438578,4.151807935365449,0.016636736479579646,0.9378678675141303,False
S16,T02,CP,0.018970292755673572,-0.14358954979118452,2.1615519226073676e-06,0.946750138983649,False
S16,T02,ERP,0.363953475985495,2.7702214883097644,0.00032403149698377235,0.9934606807436246,False
S16,T02,LRP,-0.23389319830401667,7.341020787346903,0.00017554048401598285,0.995685792133674,False
S16,T02,DP,-0.3142345764673977,6.943084734717512,0.00936288308999908,0.9560122572670142,False
S17,T02,CP,-0.005344545738098336,-0.24217318643339925,8.866357503092628e-06,0.7812323451413746,True
S17,T02,ERP,0.06035353960805612,3.9801694872865063,0.006902363164582761,0.9355313354957135,False
S17,T02,LRP,0.15555630215696697,0.06432419464137264,6.77213077744972e-07,0.9815779234727455,True
S17,T02,DP,0.06845287752686302,4.927616973137504,0.01902709539224572,0.9396884231115198,False
S18,T02,CP,0.02090227996609746,-0.3876584347254348,4.930788019567012e-06,0.9797781419940483,False
S18,T02,ERP,0.3202197710836321,3.0720664089625886,0.0020128715451394083,0.9484011067745273,False
S18,T02,LRP,0.10852219895941362,5.606882145274522,0.0005703741977560666,0.9859711001482895,False
S18,T02,DP,-0.0421292091648916,4.912507150463699,0.013582581722637538,0.9372128083761674,False
S19,T02,CP,0.024234511068337634,-0.2319066688142932,2.332487242109362e-05,0.6954411175708854,False
S19,T02,ERP,0.20085339244430334,2.769254858968236,0.0020921373292828883,0.9590906492799836,False
S19,T02,LRP,-0.5772617622294041,7.460258329572352,0.00041310798157189843,0.9883576689141896,False
S19,T02,DP,0.408889791610451,3.119664890523345,0.03390289306247917,0.8925003278492077,False
S20,T02,CP,0.005335052814335491,-0.39351376225342966,2.6262972076969903e-05,0.8803202175427675,False
S20,T02,ERP,0.2995827121511598,3.125400393630085,0.0005164508446893619,0.9846124853357751,False
S20,T02,LRP,0.1295354326660444,4.319662137220815,0.0001181865613202028,0.9964768935232016,False
S20,T02,DP,0.21508412150074385,3.161681503211286,0.011228460129276509,0.9347027009406095,False
S21,T02,CP,0.007125478355321692,-0.2943898949872695,5.803635484608998e-06,0.8971165710112821,False
S21,T02,ERP,0.20981450673592683,3.3478285987292202,0.000805987205845244,0.982012747347801,False
S21,T02,LRP,-0.36346637673162907,7.51579417058263,0.0005720012239442006,0.983187628690565,False
S21,T02,DP,0.4393557569208826,4.355579870036954,0.004531359962460482,0.9854224163045593,False
S22,T02,CP,0.014781163975356035,-0.07752643082463993,7.395462108020286e-07,0.9334947673651609,False
S22,T02,ERP,0.2600626539116599,1.8724761309180062,5.441581554626881e-05,0.9976938290377221,False
S22,T02,LRP,-0.5292908732000946,6.814258942607174,0.0006311157073547291,0.992317940653406,False
S22,T02,DP,0.08998206052853464,4.301564897368944,0.011591631394948194,0.9594651974475613,False
S23,T02,CP,0.02438283174830211,-0.18083017391014045,6.884091727895959e-06,0.8605035989981598,False
S23,T02,ERP,0.19083342383730728,1.9040781142244152,0.0003501296542410757,0.9842865390985106,False
S23,T02,LRP,-0.6761890464774261,7.683857003930003,0.0003976593243810746,0.9945326881974604,False
S23,T02,DP,0.2482801696997574,3.5480547919234464,0.012832540419867654,0.9541001730928705,False
S24,T02,CP,0.005730398159460451,-0.28006513300228175,1.4322543451885018e-05,0.8770863056416085,False
S24,T02,ERP,0.2421385716951157,2.20660833379443,8.001427634565637e-05,0.9961288415228814,False
S24,T02,LRP,-0.1733451419698725,5.995371596179867,0.00012392576440304633,0.9970416393655275,False
S24,T02,DP,0.20803210840885744,3.4204095057337893,0.0094115573238392,0.9368432025162541,False
S25,T02,CP,0.005711909800595867,-0.16542177588471288,4.1758570043737546e-06,0.7868581394333405,False
S25,T02,ERP,0.10665140893659947,4.330240536532858,0.004088742467141765,0.9449214883385689,False
S25,T02,LRP,0.03301791716556868,5.634190265849188,0.0015180082545088697,0.9095240012151207,False
S25,T02,DP,-0.12604466814475107,4.243064860694316,0.033035062990855395,0.8250843971248925,False
S26,T02,CP,0.028754452090873087,-0.5497378192605933,1.5612342891346988e-05,0.976414696471442,False
S26,T02,ERP,0.420089626088825,2.625982741433547,0.0008021153713492722,0.9766475466614587,False
S26,T02,LRP,0.04407998976918903,6.558627097447118,0.0001556648038619904,0.9930663936965335,False
S26,T02,DP,0.33879215164722065,4.54805437198464,0.009521615518501291,0.9591275589582651,False
S27,T02,CP,0.04974595301613901,-1.3675261854192178,9.618083706391404e-05,0.9080152855238701,False
S27,T02,ERP,0.22955474393305625,2.620233256835366,0.0005600761994658041,0.987714918315195,False
S27,T02,LRP,-0.6898333412535842,7.113063127371097,0.00018342963917630534,0.9923290984321161,False
S27,T02,DP,0.11356897326136728,3.524625637977925,0.011410490935152983,0.9472353622731569,False
S28,T02,CP,0.017232425573793016,-0.7771007189942999,1.2244173072864939e-05,0.9775681712133197,False
S28,T02,ERP,0.3663827068127038,3.4438981795992896,0.0005488066600266899,0.9834855714173724,False
S28,T02,LRP,0.10574909211666017,6.752916474181552,0.00018684246970100988,0.9970126137904389,False
S28,T02,DP,0.19905025653881792,4.938956840736105,0.024065624048143715,0.9155555147926363,False
S29,T02,CP,0.01042018728709651,-1.2512977923391981,6.597189274515175e-05,0.9522065238545102,False
S29,T02,ERP,0.35773762996980113,3.3158463310918056,0.0005254155400690238,0.9877545790561888,False
S29,T02,LRP,0.3242746567801138,4.668088641658741,0.003718719316296562,0.8562241733267257,False
S29,T02,DP,-0.06606578248291234,3.958649009845573,0.021647621383822396,0.8708880070519847,False
S30,T02,CP,0.043176953390307096,-0.31093178673481797,1.3143276119587965e-05,0.9148778240686444,False
S30,T02,ERP,0.36319986549566224,2.6060656260042716,0.0002626864731079828,0.9902649955157193,False
S30,T02,LRP,0.10550516199626658,3.8729807609147713,0.002441031910174667,0.9714565071016636,False
