Speed,QS phase,intercept,stiffness,MSE,R2
S03_0005_Gait,ERP,1.4443016898610779,194.56027722066406,18.180006385223805,0.9455490653541637
S03_0005_Gait,LRP,-28.26367578400911,431.3500659977321,7.146501975773087,0.9892386479261306
S03_0005_Gait,DP,27.773203205702885,229.04111646941732,242.7275534562208,0.9079709391694554
S03_0006_Gait,ERP,4.512911576676585,163.24128425125667,3.7441744242863506,0.9746968311698024
S03_0006_Gait,LRP,-13.394090484623263,458.25567413725423,21.105082012632824,0.9807872858285397
S03_0006_Gait,DP,42.18113240752569,231.64414224084172,316.6706639970161,0.8956948520196959
S03_0007_Gait,ERP,6.292478090454343,145.19736384178287,6.032131238769059,0.9574552387229582
S03_0007_Gait,LRP,-7.531846863114296,420.31274497777446,20.006365776142612,0.9763950858249777
S03_0007_Gait,DP,32.65483426129127,232.3716152401995,325.3242264062292,0.8772715401802629
S03_0008_Gait,ERP,9.5741776269821,133.7773985273975,6.965381110733665,0.9434462245686404
S03_0008_Gait,LRP,-19.384915313538045,494.457261279176,28.2675089302839,0.9652673383907564
S03_0008_Gait,DP,32.139597915776335,213.73986274111468,565.394242219962,0.7864119430423612
S03_0009_Gait,ERP,4.122783036377211,105.01512404495156,4.136510978758243,0.9446547082664217
S03_0009_Gait,LRP,-21.238695981141746,466.8193752111008,27.82623457575789,0.9698311040354477
S03_0009_Gait,DP,29.34583795507762,200.7378918865484,543.7414886967234,0.7753727595367318
S03_0010_Gait,ERP,3.5633553133246236,150.37412711380938,5.667083085827777,0.9593800938283877
S03_0010_Gait,LRP,-20.16706463114852,511.31849442765656,51.52861460312773,0.9425410873501988
S03_0010_Gait,DP,38.4485964603332,212.18078346248936,426.5064089915498,0.8342520806556987
S03_0011_Gait,ERP,2.88695341858275,138.10639868325984,5.267823403791509,0.95897774571857
S03_0011_Gait,LRP,-19.704947909901634,449.69478424642244,33.70425770758073,0.9666283278424009
S03_0011_Gait,DP,30.701725277254813,209.354514958995,522.8269509511705,0.8142070003927249
S03_0012_Gait,ERP,7.641149578582108,134.6106262246931,6.323448206550324,0.9421399114732261
S03_0012_Gait,LRP,-8.120239587132318,429.97351762810604,16.186237688583127,0.9848356056556321
S03_0012_Gait,DP,33.18565070911566,216.63335116305348,502.4629945342158,0.8220892175630761
S03_0013_Gait,ERP,-1.670141274895994,144.1853919085879,3.494111031781312,0.974110128961754
S03_0013_Gait,LRP,-26.670888819203896,448.1200298022258,15.37964577975278,0.9864419292611253
S03_0013_Gait,DP,48.80436130148534,219.2077176449716,128.80578249057882,0.9545059330542761
S03_0014_Gait,ERP,2.9480908005379862,161.52233981661868,4.866460874065504,0.9700672796776444
S03_0014_Gait,LRP,-8.860888225311967,446.8848340621165,22.456104944928196,0.9750806033374786
S03_0014_Gait,DP,53.2152415686968,218.4322146469645,154.2085839430087,0.9406848729978712
S03_0016_Gait,ERP,-0.12831554097051745,143.39927922914512,4.80624626985195,0.9668742037327362
S03_0016_Gait,LRP,-18.28204780877242,421.15301660036545,19.601439643042436,0.9793420254448725
S03_0016_Gait,DP,44.147032599936885,213.84463712191288,221.28025950912505,0.9210622689398998
S03_0017_Gait,ERP,7.203904298427451,137.58617113672685,5.443655734961968,0.9481000904271883
S03_0017_Gait,LRP,-15.123132043359945,508.4298769934135,16.058709907738777,0.98322922958759
S03_0017_Gait,DP,42.80117492155625,199.86454892126648,510.7171650045275,0.8073567402723754
S03_0018_Gait,ERP,3.0255044234030306,153.05385389271373,9.264958846270801,0.9445257760034302
S03_0018_Gait,LRP,-12.8609729581066,418.07184211778133,16.59493989552681,0.9830456646803254
S03_0018_Gait,DP,41.814369813126845,209.3710378998656,333.3533183869957,0.8831512683302842
S03_0019_Gait,ERP,2.2998584851648474,143.79488525013613,3.9854115878288594,0.9698758241721496
S03_0019_Gait,LRP,-12.087949949328006,397.5101344905556,20.43012746297766,0.9761187309461528
S03_0019_Gait,DP,37.303844776225034,203.2463021523926,210.91669964954338,0.9098305164063852
S03_0020_Gait,ERP,4.893743205812237,235.82214961242397,59.8970414632041,0.8733886053587249
S03_0020_Gait,LRP,8.631345881298145,366.8435833932919,4.574341301992613,0.9903234022894808
S03_0020_Gait,DP,45.91247773852364,225.310118352286,214.92495286468125,0.9229413053407975
S03_0021_Gait,ERP,1.3715514572275112,191.68080505760454,19.921800620140676,0.9314373667138713
S03_0021_Gait,LRP,-17.07937226517315,422.4120970046724,7.570075743019009,0.9916070488285941
S03_0021_Gait,DP,38.09978741185439,221.49380984775433,283.42349505740594,0.8990784502933217
S04_0002_Gait,ERP,12.521806059215026,67.89364941951966,6.659800119916292,0.8228866603224715
S04_0002_Gait,LRP,-5.485908455987115,281.5743635733618,3.842355342722803,0.994773876184768
S04_0002_Gait,DP,29.52011656859825,149.7487572738335,435.0833980008053,0.8073665273876497
S04_0003_Gait,ERP,12.862108885853642,66.08075412478773,2.092025817729695,0.9377197574890056
S04_0003_Gait,LRP,-9.01925471579203,288.4877059412676,4.301720413398311,0.9944246084328919
S04_0003_Gait,DP,41.18229631466903,135.58454407929094,295.7018561137251,0.862198057164127
S04_0004_Gait,ERP,19.034462188909515,101.10364443585962,3.912914378057175,0.9568774224326664
S04_0004_Gait,LRP,-4.116558082717717,329.98574800352753,13.42051201803072,0.9705922805366675
S04_0004_Gait,DP,37.17870393758595,129.44648377906378,498.44695337944466,0.7491416027153209
S04_0007_Gait,ERP,9.87919821060915,55.069840093472315,4.945780474546192,0.8175128506883018
S04_0007_Gait,LRP,-19.054586381865022,305.45460924115304,6.322283225372034,0.9925638467928443
S04_0007_Gait,DP,29.0513994475019,141.7928818936757,454.7809228383271,0.7998783916683248
S04_0009_Gait,ERP,15.989197820706098,84.44593996081684,8.394099951281088,0.8125191894951646
S04_0009_Gait,LRP,-2.0673112122364827,298.10996274494113,6.950220442560755,0.9888766495564869
S04_0009_Gait,DP,35.67625646457873,136.0696477184966,475.34099019019584,0.7806543068736279
S04_0010_Gait,ERP,9.658994060903597,72.2188074646066,1.7234310182189956,0.9520315154707748
S04_0010_Gait,LRP,-8.628935077837653,277.91604260030977,7.056107660194693,0.992249602112011
S04_0010_Gait,DP,37.20902379970492,154.7560417207706,172.74248013493346,0.9179057407857091
S04_0011_Gait,ERP,11.155458127507387,91.37842060354221,3.4722815248896937,0.9404705960263017
S04_0011_Gait,LRP,-6.477787605193271,250.13694152647219,4.108609562549198,0.9928526335509029
S04_0011_Gait,DP,34.209794687079274,135.8202384445262,295.09088422079384,0.8543838187140533
S04_0012_Gait,ERP,10.879412289783007,80.1733604488542,2.7039363838103574,0.9430703980526939
S04_0012_Gait,LRP,-8.43313474527806,278.04753554435615,4.441300688931071,0.9934719598231263
S04_0012_Gait,DP,35.17821055121427,152.10089991892445,281.3379707472891,0.8717927746148055
S04_0013_Gait,ERP,11.644948098939881,59.96116369017796,2.58534059566647,0.8902055506317822
S04_0013_Gait,LRP,-4.252823429762373,275.80583187946036,6.937917826832768,0.9926031679523053
S04_0013_Gait,DP,34.013732832435174,132.48128238615834,479.7137878446427,0.7923906542821845
S04_0014_Gait,ERP,14.32498537724328,90.23666046953004,2.819188104259719,0.9667898111060287
S04_0014_Gait,LRP,-18.16213228561959,293.92474890058156,2.0334864514833964,0.9973794855796448
S04_0014_Gait,DP,32.01629610302457,143.4557412419881,479.4696075604579,0.8060897827445392
S04_0015_Gait,ERP,10.79347649702506,78.56575236038769,2.503842150615819,0.9478579132819095
S04_0015_Gait,LRP,-6.534871860374338,254.64924060076052,6.45016365256734,0.9911948832350373
S04_0015_Gait,DP,30.365836494415205,146.69760980156357,267.8268599507642,0.8711966650816919
S04_0016_Gait,ERP,10.90547499360328,89.44950873240612,2.063365144082009,0.952290207201069
S04_0016_Gait,LRP,-4.380581903092008,280.9478761033312,2.4363363274169476,0.9969385828814273
S04_0016_Gait,DP,42.6570288901042,141.42928742610277,256.46245685324743,0.8818358332121241
S04_0017_Gait,ERP,14.165700617591643,71.82163551331192,4.443281418700235,0.8880586098690086
S04_0017_Gait,LRP,-8.224064365400814,292.81325409934544,5.866669790610132,0.9923171675924081
S04_0017_Gait,DP,30.576285170707624,141.30180144126123,622.3586469645477,0.7531217487570068
S04_0018_Gait,ERP,14.059581491165336,70.24063030683065,1.023404222911683,0.9652264800017872
S04_0018_Gait,LRP,4.205467922468806,257.2227997863905,8.762821534288284,0.9900551448994517
S04_0018_Gait,DP,38.95512382538252,139.26415486489046,381.86487351193415,0.8422896289695951
S04_0019_Gait,ERP,11.913776188136696,86.64641097792722,5.899152073287688,0.9101212097648124
S04_0019_Gait,LRP,-2.844409859127609,268.0559968683797,9.375903991993875,0.9887391184397034
S04_0019_Gait,DP,41.36524370326402,142.65687840442953,256.5295448714266,0.8833914838244236
S04_0020_Gait,ERP,8.945893275355226,70.0636902884988,2.4849469173702348,0.9362498370326627
S04_0020_Gait,LRP,-12.626179533529651,274.2768724121604,7.256582492089555,0.9915216848289747
S04_0020_Gait,DP,37.35404826800667,153.40583423582677,196.26439262573484,0.9141341634504286
S04_0021_Gait,ERP,8.64462521667484,55.0972614864835,1.983646604634013,0.9135520639009882
S04_0021_Gait,LRP,-10.459703667931095,250.6383180975648,11.72544030860107,0.9875523129758151
S04_0021_Gait,DP,32.832792039757564,152.81405307354822,181.67336327564664,0.9172731618970976
S05_0002_Gait,ERP,50.12488851157633,272.4905976776248,99.03489798613069,0.8511080907371842
S05_0002_Gait,LRP,43.95158187987944,484.81774576170494,11.802727800039747,0.9897664564343627
S05_0002_Gait,DP,57.05594667535346,251.77631048518555,829.384716766046,0.7905466829741852
S05_0003_Gait,ERP,34.63622206237386,384.10376073300773,29.773554787798982,0.9696259558930043
S05_0003_Gait,LRP,51.18512392411774,470.85462559684254,3.087483477422116,0.9959692024852634
S05_0003_Gait,DP,77.8721339319076,274.77680471911475,243.42446355847525,0.930257264501084
S05_0004_Gait,ERP,32.39121971073517,374.58923606418693,34.58790831076031,0.9586539896948122
S05_0004_Gait,LRP,33.06928354573466,468.5157567051079,1.4896171113883687,0.998562895613142
S05_0004_Gait,DP,60.29504152861395,273.3005360398652,506.9511700320682,0.8702288570612499
S05_0005_Gait,ERP,28.07556136181515,336.8122459848167,16.378405533243384,0.9787014754002022
S05_0005_Gait,LRP,20.464522066894034,501.7943014573512,23.332258779429434,0.9712404700806718
S05_0005_Gait,DP,61.79190073594262,251.67871766711525,542.3587172439594,0.852774594592671
S05_0006_Gait,ERP,23.58897719865621,359.4304617236823,30.378064780931577,0.9617673243147673
S05_0006_Gait,LRP,29.867506592963508,401.0471579158796,12.101939959711107,0.9892952385387188
S05_0006_Gait,DP,65.41780413471972,253.17388187345279,365.02887313561945,0.9106955509694357
S05_0007_Gait,ERP,35.13043888506894,376.9388630363871,71.14752434516866,0.911738531626004
S05_0007_Gait,LRP,52.58166641402439,479.0294421239087,15.024607135695128,0.9860322138741516
S05_0007_Gait,DP,68.39513244118818,264.8013298328591,521.4565264337666,0.8608126948780765
S05_0008_Gait,ERP,27.78039169505374,392.3823357513562,8.427836110551116,0.9916683720559974
S05_0008_Gait,LRP,33.18606876974835,493.3840947983194,53.46783586838922,0.9337119377762031
S05_0008_Gait,DP,78.12196887379736,254.14918427851902,289.57463509432733,0.9181590957922866
S05_0009_Gait,ERP,28.135492532729998,370.4343693837986,13.480340899911118,0.9833700287427255
S05_0009_Gait,LRP,35.96437876819237,507.8280725608651,7.3469180106558305,0.9921702311785885
S05_0009_Gait,DP,62.924900506559624,262.33737974205144,609.7550564832292,0.8429728852730509
S05_0010_Gait,ERP,22.581606836041935,386.9239304281493,93.1567898068429,0.8982370473346111
S05_0010_Gait,LRP,28.53203109893559,444.7415503726989,28.88779500363112,0.9690828374762449
S05_0010_Gait,DP,87.00058950773268,243.15419023258949,118.28316254780734,0.9672676292432791
S05_0013_Gait,ERP,37.305941287103735,418.0138437878004,65.74664836619996,0.9416852313486356
S05_0013_Gait,LRP,49.48625129315604,456.1580619523801,59.67829558027485,0.9345271324052874
S05_0013_Gait,DP,77.55614133761709,268.65012270712634,359.57405354248766,0.9101201890722298
S05_0014_Gait,ERP,28.735071750071246,265.33885202559816,11.669022429402004,0.981471068205215
S05_0014_Gait,LRP,12.988165616832049,500.1216559267909,227.79149596905185,0.7072115008172355
S05_0014_Gait,DP,53.23151968121098,221.56611182152707,847.7837279213917,0.7620129421480261
S05_0016_Gait,ERP,17.079061802570465,388.84728251187,64.46841278020986,0.9287153351235865
S05_0016_Gait,LRP,30.617393090441333,416.60916618026533,14.898428936922006,0.9845925511213065
S05_0016_Gait,DP,71.85616838337,257.78172774682184,144.29435400917126,0.9587818472042374
S05_0018_Gait,ERP,31.868510014656994,304.6485923897074,12.297367416737673,0.9835651883575884
S05_0018_Gait,LRP,25.664156290829695,550.8641335892316,64.05323763350478,0.9319576099772262
S05_0018_Gait,DP,69.89633692673027,265.5701875796621,470.5099385626211,0.880162951310801
S05_0020_Gait,ERP,28.331134960833367,402.4799794215441,35.937244236414145,0.9603503163227957
S05_0020_Gait,LRP,34.957258847042915,465.47038155131577,8.570831684636783,0.989717862311424
S05_0020_Gait,DP,78.33659010051116,263.3933979138015,155.48097872246316,0.9554175892159318
S05_0021_Gait,ERP,21.744492915330436,358.7985576355887,53.00638812579783,0.9400211963139145
S05_0021_Gait,LRP,24.99393734045519,487.47480627420333,10.01947143684157,0.9859273059729422
S05_0021_Gait,DP,75.57590329912352,253.93065463461542,176.5271345862471,0.9457714906130252
S06_0002_Gait,ERP,9.721265123479567,87.0469882651879,3.3472207743867193,0.9648942580020903
S06_0002_Gait,LRP,-26.68660660570528,252.70152583096754,11.389140570241555,0.97407967860347
S06_0002_Gait,DP,22.622962935620844,141.25060359837968,130.3011705246194,0.9084116320376094
S06_0003_Gait,ERP,9.875285353060285,61.887740838818154,0.590760478889448,0.9853078764276498
S06_0003_Gait,LRP,-32.701457228981155,286.0296537599434,5.560437898577095,0.9912996722088308
S06_0003_Gait,DP,19.941022926055208,144.61236520670144,203.13198130928316,0.8737151908777936
S06_0004_Gait,ERP,12.433599865437014,78.1224224144234,4.576848629735221,0.9321146179124721
S06_0004_Gait,LRP,-33.27862275217738,285.1347525173648,4.401509455171974,0.9902395621604667
S06_0004_Gait,DP,14.27588108679258,142.00335979751097,279.5364882566662,0.819948178681035
S06_0005_Gait,ERP,10.234724388134122,104.62283179199996,5.176211421249095,0.9659066508362517
S06_0005_Gait,LRP,-28.486933901241443,274.787798865538,5.804139605961904,0.9842475129999129
S06_0005_Gait,DP,25.178948957636916,147.23273651868973,105.01282334751087,0.9281335975841541
S06_0007_Gait,ERP,10.128439954229016,55.57523879122716,0.8939018799455953,0.9759603828458174
S06_0007_Gait,LRP,-33.238774887566876,276.68843660232653,1.18197880442806,0.9980385971046898
S06_0007_Gait,DP,15.684234148525672,132.90211037545552,269.53264665733246,0.8183886093701
S06_0008_Gait,ERP,9.112821368049747,97.13205572050813,0.6635532915981144,0.9951926112768015
S06_0008_Gait,LRP,-24.190369578025518,249.8187332544423,3.671514200045387,0.9894703652287057
S06_0008_Gait,DP,25.036127046519756,139.80338023801286,106.27457186907385,0.9261161243342368
S06_0010_Gait,ERP,15.12827784615309,75.49762171497326,1.029369423062015,0.9876257743914856
S06_0010_Gait,LRP,-28.64372909846586,274.62801176712,0.3483064609007956,0.9991548496726738
S06_0010_Gait,DP,19.87752180816065,125.14693958325213,288.0923240132905,0.8091057904168724
S06_0011_Gait,ERP,9.390649685892635,91.66920677864766,1.1178650436469635,0.9916742304986491
S06_0011_Gait,LRP,-37.69677879360679,265.64215685297137,6.907112202119753,0.9842266540249062
S06_0011_Gait,DP,21.179142917602903,129.6073215552367,181.39631641861922,0.8809280772232826
S06_0012_Gait,ERP,9.988404301500202,98.63564758323832,6.59908709770508,0.9504369807491568
S06_0012_Gait,LRP,-33.89482578164083,277.22821860678624,0.36804290042919424,0.9989360108798431
S06_0012_Gait,DP,15.573621375109969,138.59564719422994,222.74157381883722,0.8439325774442071
S06_0014_Gait,ERP,14.012726320896792,69.47195774395291,1.7433583261023102,0.9712818701209582
S06_0014_Gait,LRP,-31.69095555073593,271.19095520920246,9.861274812458692,0.9802841637109593
S06_0014_Gait,DP,17.5295100508302,126.76129870139775,312.3044236520185,0.8013994619928646
S06_0015_Gait,ERP,7.446563067517715,88.8106466666411,1.9882247095860344,0.98221567959851
S06_0015_Gait,LRP,-31.809576557906283,260.4864370671043,3.680993721540053,0.9899198754344046
S06_0015_Gait,DP,15.122684597319967,161.0837672189957,62.90267414593049,0.9533869124562772
S06_0016_Gait,ERP,8.427412859091438,65.64345014239501,7.5770919490397795,0.8380825875458403
S06_0016_Gait,LRP,-23.032565216094298,249.17816781906683,3.881830321265567,0.9933346600808461
S06_0016_Gait,DP,20.455146654123197,142.28216259645137,155.78905596886068,0.8953227835628891
S06_0018_Gait,ERP,7.605594357280968,80.58842305710273,3.3070005330019385,0.9568911512184562
S06_0018_Gait,LRP,-30.25548389104616,251.0853131554345,11.54903809874464,0.9758244165249147
S06_0018_Gait,DP,18.009567493171666,149.54814528255,120.59414510713906,0.9213125863062148
S06_0019_Gait,ERP,8.977437826270041,83.51357356053613,8.21472132339938,0.8755309582961066
S06_0019_Gait,LRP,-28.303951003497552,284.2831181126734,5.642402947395837,0.9880112444059675
S06_0019_Gait,DP,25.056026351964107,130.12152860731422,191.6821243695371,0.859996181611413
S06_0020_Gait,ERP,11.658547299957213,87.1757543250354,10.86415847421337,0.881301098134908
S06_0020_Gait,LRP,-24.51985086601608,264.0933466636076,1.4357570478567672,0.9971705986940728
S06_0020_Gait,DP,19.55299083593735,136.51206597189037,229.36743936662324,0.8485204276556233
S06_0021_Gait,ERP,11.943195408916823,87.98742375208026,3.5918360940686456,0.9682955895781589
S06_0021_Gait,LRP,-30.778764649711604,287.39646402899956,1.68007961221686,0.9951218937752723
S06_0021_Gait,DP,27.169166539769574,106.2264769927618,255.8212913900996,0.8036184744216459
S06_0022_Gait,ERP,10.218982258065934,69.3850382774379,7.286138265987128,0.8633711640922989
S06_0022_Gait,LRP,-37.50058496656407,301.9516231218917,7.270783453382395,0.9862594266907219
S06_0022_Gait,DP,16.822413471210048,134.91009351635046,268.0804363821203,0.8131698767163872
S07_0002_Gait,ERP,4.378439466296118,110.1682199109139,9.743085305692462,0.9217444493629906
S07_0002_Gait,LRP,-20.3298934080683,246.75371375960663,7.5603643936936855,0.9814355797235875
S07_0002_Gait,DP,23.77160073169142,110.81720456001155,454.76373158870774,0.7355911234884207
S07_0003_Gait,ERP,6.1428714623252985,118.26370074102022,3.1122087191656775,0.9677381189928643
S07_0003_Gait,LRP,-14.494371523263453,252.31815315684892,2.967989331676914,0.9935896516758304
S07_0003_Gait,DP,18.434895005257296,147.21435431169212,282.87611391911275,0.8362937431249535
S07_0004_Gait,ERP,6.322297803615754,64.4515047638704,1.173546106639159,0.9632898396796766
S07_0004_Gait,LRP,-23.86467696199673,262.9313105672267,2.376509769273705,0.9968947151923496
