,,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16,TF16
,,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral
,,0.188,0.188,0.188,0.25,0.25,0.25,0.313,0.313,0.313,0.376,0.376,0.376,0.438,0.438,0.438,0.188,0.188,0.188,0.25,0.25,0.25,0.313,0.313,0.313,0.376,0.376,0.376,0.438,0.438,0.438
,,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd
position,0.0,2.5916687153741176,2.9267829032258073,3.261897091077497,2.2128584437122667,2.5361553731343283,2.85945230255639,1.9140880811223813,2.3017950000000007,2.68950191887762,1.8019072347452487,2.1893907462686557,2.5768742577920625,0.7607680922421006,1.0985601612903224,1.436352230338544,1.3948445510126173,2.0094501612903217,2.624055771568026,1.609116893089908,2.2196611940298516,2.8302054949697952,2.1216970786144196,2.6751368181818185,3.2285765577492174,2.453951963407024,2.894515074626866,3.3350781858467085,2.9730175408266795,3.5411046774193538,4.1091918140120285
position,0.001,2.4999340948764175,2.836002545645162,3.1720709964139067,2.105069571536048,2.426832338208955,2.748595104881862,1.797639450564808,2.183468710757576,2.569297970950344,1.6835302287990983,2.07034383880597,2.4571574488128416,0.6363523819130696,0.9691702275806456,1.3019880732482216,1.3116666439960243,1.9301093601612904,2.5485520763265566,1.5105436560141912,2.120209164179104,2.729874672344017,2.004364216252317,2.5632114453030317,3.122058674353746,2.3105865115968616,2.7573039685074625,3.2040214254180635,2.832529952337833,3.4045107419354834,3.9764915315331337
position,0.002,2.4080163535169246,2.7452221880645165,3.0824280226121084,1.9971060720220886,2.3175093032835816,2.637912534545075,1.681100419947298,2.065142421515152,2.4491844230830058,1.564991446745634,1.9512969313432833,2.3376024159409328,0.511740483824866,0.839780293870968,1.16782010391707,1.2281264016512612,1.8507685590322576,2.473410716413254,1.4116905281883856,2.0207571343283584,2.629823740468331,1.8867976299141453,2.4512860724242422,3.015774514934339,2.1669849019528917,2.6200928623880597,3.0732008228232277,2.6919233224746293,3.2679168064516126,3.843910290428596
position,0.003,2.31591733705393,2.6544418304838713,2.9929663239138127,1.8889657139900093,2.208186268358209,2.527406822726409,1.5644697215564625,1.946816132272728,2.3291625429889935,1.446290249637814,1.8322500238805965,2.218209798123379,0.3869237039929808,0.7103903601612904,1.0338570163296001,1.1442311020644058,1.7714277579032254,2.398624413742045,1.3125566835212255,1.921305104477612,2.530053525433998,1.7690042546253788,2.339360699545456,2.909717144465533,2.0231569826585787,2.482881756268657,2.942606529878735,2.5512001214503335,3.1313228709677423,3.711445620485151
position,0.004,2.2249805144169224,2.5644332322580645,2.9038859500992067,1.7811507776212272,2.0992168728358216,2.417282968050416,1.4477461307000772,1.828489843030303,2.2092335553605285,1.3274262008352227,1.7132031164179113,2.0989800320006,0.26189323375975176,0.5810004264516129,0.900107619143474,1.057457337942032,1.6894767554838719,2.3214961730257118,1.2123834580131394,1.8210505050746264,2.4297175521361134,1.6509910162421082,2.227435326666666,2.8038796370912236,1.8791123823069262,2.3456706501492537,2.812228917991581,2.410362820415724,2.9947289354838698,3.5790950505520156
position,0.005,2.1362027256827267,2.4759801048387087,2.8157574839946906,1.6771328344386975,1.9937556365671643,2.310378438695631,1.3333487936444153,1.712108356060606,2.090867918476797,1.2089366262222376,1.5944163880597015,1.9798961498971654,0.13665488489892536,0.45162210645161294,0.7665893280043006,0.9653582485977205,1.6023246338709671,2.239291019144214,1.104675018195265,1.7129298022388058,2.321184586282347,1.5274223862838512,2.109904396969696,2.692386407655541,1.733017123415443,2.206738218656715,2.680459313897987,2.2694138865850486,2.8581350000000003,3.446856113414952
position,0.006,2.047265386904594,2.3875291258064517,2.7277928647083094,1.5730608715943737,1.8884146743283583,2.203768477062343,1.2208790124490712,1.5974097848484847,1.9739405572478983,1.0934278016548797,1.4777274716417914,1.862027141628703,0.016471141339543527,0.3270665690322581,0.6376619967249727,0.872904647634926,1.5151633993548397,2.157422151074753,0.9962544991211651,1.6043669567164174,2.2124794143116695,1.3986972509979672,1.9873758521212121,2.576054453244457,1.5778031931193033,2.0586687498507468,2.5395343065821905,2.119023019158888,2.712242171290323,3.305461323421758
position,0.007,1.9582747950202397,2.2991360316129037,2.6399972682055677,1.4688188946150411,1.78307675597015,2.097334617325259,1.1083233578514227,1.4827112136363636,1.8570990694213045,0.9778393857960117,1.3611084432835818,1.744377500771152,-0.10257854599623453,0.20385847032258067,0.5102954866413959,0.7799412022135782,1.4278569237096772,2.075772645205776,0.8875065453558797,1.49577416761194,2.1040417898680004,1.2697516975281293,1.8648473072727274,2.4599429170173255,1.4223198251966946,1.910439287761194,2.3985587503256935,1.966533990179042,2.564070651451613,3.1616073127241844
position,0.008,1.873096482919888,2.2136099974193546,2.5541235119188213,1.3659336174478192,1.6789082865671645,1.9918829556865099,0.9956803471444164,1.3680126424242436,1.7403449377040707,0.8620898102723336,1.2444894149253736,1.6268890195784136,-0.22181572509833897,0.08065037161290328,0.38311646832414553,0.682058075021355,1.3356491187096768,1.9892401623979987,0.7770105939828824,1.3857143367164175,1.9944180794499526,1.1405927776743336,1.7423187624242427,2.3440447471741517,1.2666489661572076,1.762209825671642,2.2577706851860766,1.8139420696942588,2.4158991316129033,3.0178561935315478
position,0.009,1.789581420822471,2.1296691729032258,2.4697569249839804,1.2682943826514563,1.5798687023880602,1.891443022124664,0.8838646411936071,1.2540571193939396,1.6242495975942721,0.7462210906773863,1.127898368656717,1.5095756466360477,-0.3412478738570757,-0.042557727096774176,0.25613241966352734,0.5814324822665667,1.240771431290322,1.9001103803140773,0.660537420872445,1.2694370689552241,1.8783367170380032,1.010350957406858,1.6187375931818186,2.227124228956779,1.1107989341792062,1.6139803635820897,2.117161792984973,1.6612495075178186,2.267727611774193,2.874205716030567
position,0.01,1.7059250926352862,2.045743722580645,2.3855623525260037,1.1708941371645365,1.4812515432835818,1.791608949402627,0.7783265937707923,1.1457249848484852,1.513123375926178,0.6323177080007242,1.012910158208955,1.3935026084171858,-0.46083390162042437,-0.16572799354838708,0.12937791452365022,0.48047296542905504,1.1458811064516126,1.81128924747417,0.5429681178281223,1.152317788059702,1.7616674582912817,0.8724252344626972,1.4874004045454545,2.102375574628212,0.9519923651467769,1.4630948373134325,1.974197309480088,1.5084585373578143,2.1195560919354834,2.7306536465131526
