,,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12,TF12
,,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral
,,0.4 m/s,0.4 m/s,0.4 m/s,0.5 m/s,0.5 m/s,0.5 m/s,0.6 m/s,0.6 m/s,0.6 m/s,0.7 m/s,0.7 m/s,0.7 m/s,0.8 m/s,0.8 m/s,0.8 m/s,0.4 m/s,0.4 m/s,0.4 m/s,0.5 m/s,0.5 m/s,0.5 m/s,0.6 m/s,0.6 m/s,0.6 m/s,0.7 m/s,0.7 m/s,0.7 m/s,0.8 m/s,0.8 m/s,0.8 m/s
,,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd
position,0.0,1.6609838389945186,1.9352496491228062,2.2095154592510937,1.122515913609063,1.2476950909090907,1.3728742682091184,0.7173136502112207,0.8687734426229509,1.020233235034681,0.7423762771877686,0.9170051612903225,1.0916340453928763,0.5390312900361541,0.7145120754716983,0.8899928609072424,4.38035146351154,5.781281052631579,7.182210641751618,4.103613087658731,5.420408545454544,6.737204003250357,3.69376452086763,4.612654098360657,5.531543675853685,3.9744777114062297,4.7526556451612905,5.530833578916352,4.2846554331614515,5.093916603773586,5.90317777438572
position,0.001,1.589564711600424,1.8627282114035084,2.1358917112065927,1.0516388325269699,1.1760414185454542,1.3004440045639385,0.6350952076641722,0.7847301683606553,0.9343651290571385,0.6613677564065625,0.8322684072580645,1.0031690581095665,0.4565796451079376,0.6314958035849054,0.8064119620618733,4.3185915396566426,5.716366818596493,7.114142097536343,4.0382758680118975,5.3489220263636374,6.659568184715377,3.623468496084095,4.539774275409835,5.456080054735574,3.9198228109660214,4.695656527258067,5.471490243550113,4.229177976226822,5.037862150377357,5.846546324527893
position,0.002,1.5178027505019382,1.7902067736842107,2.062610796866483,0.9804238315152549,1.1043877461818181,1.2283516608483813,0.5524425374541779,0.7006868940983606,0.8489312507425433,0.5801118444550825,0.7475316532258063,0.9149514619965301,0.3739919056181451,0.5484795316981133,0.7229671577780814,4.2567080643966655,5.651452584561403,7.04619710472614,3.9728596075105846,5.2774355072727275,6.58201140703487,3.5530828399580505,4.466894452459017,5.380706064959983,3.8649030877615274,4.638657409354839,5.412411730948151,4.173494421579732,4.981807696981131,5.790120972382531
position,0.003,1.445684987533233,1.7176203415789473,1.9895556956246616,0.9088676686991842,1.0327333790909092,1.1565990894826341,0.4693433409495914,0.6166436198360654,0.7639438987225394,0.49859280759609237,0.6627948991935486,0.8269969907910049,0.2912670671631327,0.4654632598113207,0.6396594524595087,4.193442435915643,5.5849554375438615,6.97646843917208,3.9072718807984406,5.2058766359999975,6.504481391201555,3.4826068166313755,4.394014629508197,5.3054224423850185,3.809716401715285,4.581658291451614,5.353600181187943,4.117604485455352,4.9257532435849045,5.733902001714457
position,0.004,1.3733335112034042,1.6448882954385968,1.9164430796737895,0.8371108917683789,0.9609994945454549,1.0848880973225308,0.3860141709296686,0.5327835862295082,0.6795530015293477,0.41691499178222613,0.5779766606451612,0.7390383295080962,0.20825499784434653,0.38223306867924534,0.5562111395141441,4.122663171759925,5.510226308771931,6.897789445783937,3.833845723367463,5.126077309818181,6.4183088962689,3.4060522816590995,4.314829909508196,5.223607537357293,3.7500781524265094,4.5202656903225815,5.290453228218654,4.059754034526885,4.867765661132076,5.675777287737266
position,0.005,1.3006353511867852,1.5721588780701758,1.8436824049535665,0.7650323416498166,0.8892400499999997,1.0134477583501829,0.30241325389045726,0.44908847950819664,0.595763705125936,0.3351295529439004,0.4931338500000001,0.6511381470560997,0.12438741009271315,0.2979585867924529,0.47152976349219267,4.051664987942533,5.435389070175438,6.819113152408343,3.758606219335423,5.044146091818182,6.329685964300941,3.3244239751067823,4.2306418131147545,5.136859651122727,3.6833765012176682,4.4521135645161305,5.220850627814593,3.9912465394673378,4.798719174528301,5.606191809589265
position,0.006,1.2279362972954178,1.4996830989473686,1.7714299005993195,0.6926167588876886,0.8174878810909094,0.9423590032941302,0.21837340021705168,0.3653967983606558,0.51242019650426,0.2530285634819778,0.4082910393548389,0.5635535152277,0.04037194184787013,0.21368234188679244,0.38699274192571476,3.9781214639300204,5.357505625614034,6.736889787298048,3.68310075018397,4.962073731636362,6.241046713088755,3.242693566659292,4.146453716721314,5.050213866783335,3.616381058725116,4.383961438709679,5.151541818694241,3.922466200902591,4.72959983962264,5.53673347834269
position,0.007,1.15572177722276,1.4278295168421056,1.6999372564614512,0.6206674999867443,0.7463470012727269,0.8720265025587095,0.134299878765401,0.28209597606557396,0.4298920733657469,0.17067576819778135,0.32350087564516133,0.4763259830925413,-0.04379060593428585,0.1294060969811321,0.30260279989655003,3.8986823931032033,5.273411544385964,6.648140695668725,3.602133003007789,4.874280898909092,6.146428794810395,3.1591654275251733,4.060280369836065,4.961395312146958,3.5489448698267125,4.315627764677421,5.0823106595281295,3.853491366530153,4.66048050471698,5.467469642903807
position,0.008,1.0832465628142838,1.3560361277192983,1.6288256926243128,0.5489182808607068,0.6756138996363636,0.8023095184120205,0.05116257331316393,0.19999252327868858,0.3488224732442132,0.08922197983858879,0.2396642774193548,0.3901065750001208,-0.1279050144299343,0.04519403169811319,0.21829307782616064,3.818895315316994,5.18901207017544,6.559128825033885,3.517245119270984,4.782463204363637,6.04768128945629,3.067228698220787,3.9658540603278696,4.864479422434952,3.473310994579056,4.239088612903227,5.004866231227397,3.780930435183789,4.587629548679245,5.394328662174701
position,0.009,1.0114258240812517,1.285105849649123,1.5587858752169943,0.476877484540699,0.604908983818182,0.7329404830956651,-0.03224187802768254,0.1180640506557377,0.26836997933915796,0.007796247565248021,0.15618084032258067,0.30456543307991335,-0.21170930783206854,-0.03884206075471699,0.13402518632263455,3.7356417425093387,5.100447825789476,6.465253909069613,3.4322627086193367,4.690456793272726,5.948650877926115,2.9744436025226206,3.8707140965573776,4.766984590592135,3.3947095427820138,4.160070294354839,4.925431045927665,3.699943174110103,4.5060851128301875,5.3122270515502725
position,0.01,0.9403625530499384,1.2150974596491226,1.4898323662483068,0.4055426898079277,0.5350299145454546,0.6645171392829814,-0.11577964555512457,0.036366886885245864,0.1885134193256163,-0.07399818692475643,0.07270326290322579,0.219404712731208,-0.2956638826626499,-0.12287124150943389,0.04992139964378213,3.6478834394566446,5.0074199543859645,6.3669564693152845,3.343631047181716,4.594555169090911,5.845479291000105,2.8812743506347247,3.7752125114754094,4.669150672316094,3.3157929686022607,4.081051975806452,4.8463109830106434,3.618626969733357,4.424407022641509,5.230187075549661
position,0.011,0.869300143411987,1.1453471231578944,1.4213941029038017,0.3351658314788303,0.4662268023636363,0.5972877732484423,-0.19782591988561435,-0.043650163934426216,0.1105255920167619,-0.15526016967668682,-0.01002735403225804,0.13520546161217073,-0.3797650858302659,-0.20689468207547168,-0.03402427832067745,3.5594431214564146,4.913550983684211,6.267658845912008,3.2500523918305477,4.493900913454545,5.737749435078542,2.781795714275158,3.6732122893442636,4.564628864413369,3.2343150701103323,3.999521298225806,4.76472752634128,3.5371260789791763,4.34272893245283,5.148331785926484
position,0.012,0.7995313253036556,1.0770374575438597,1.3545435897840639,0.2646388833557318,0.3975421665454546,0.5304454497351774,-0.27918268580797306,-0.12275445508196722,0.03367377564403862,-0.23517390286760137,-0.09115417225806452,0.05286555835147233,-0.463074292854896,-0.29017514716981135,-0.11727600148472672,3.4671336115511053,4.815241980350876,6.163350349150647,3.1559297059032714,4.392547635636365,5.629165565369459,2.6784144237662497,3.5676512288524584,4.456888033938667,3.1450544557949467,3.910529230322582,4.676004004850217,3.4505506442825293,4.255681650566038,5.0608126568495475
position,0.013,0.7305266381723152,1.0096551212280702,1.2887836042838252,0.19483668353836728,0.3296632387272727,0.4644897939161782,-0.3607117538444097,-0.2016771821311476,-0.04264261041788553,-0.31527959017795154,-0.17206396887096773,-0.02884834756398391,-0.5455283376181079,-0.3726641973584906,-0.19980005709887325,3.3713930817813837,4.71369358,6.055994078218617,3.0593291068590145,4.288446349454545,5.517563592050076,2.5747264193508315,3.461953592131147,4.349180764911463,3.054794841122974,3.8209654833870963,4.587136125651218,3.357688698644367,4.162194009245283,4.9666993198461995
position,0.014,0.6619410415093873,0.9428826628070176,1.2238242841046478,0.1266127959938248,0.26339695672727265,0.4001811174607205,-0.4408811495537289,-0.27913279311475403,-0.11738443667577911,-0.3954303629840762,-0.25270885032258067,-0.10998733766108512,-0.6281295249690519,-0.4551306015094341,-0.28213167804981615,3.2745419271970464,4.61070964526316,5.946877363329274,2.958250795171741,4.179985061454544,5.4017193277373465,2.467806185324975,3.352632226557377,4.237458267789779,2.963924855889935,3.7310636393548386,4.498202422819743,3.2644501686212477,4.068521966415094,4.872593764208941
position,0.015,0.5950137960276309,0.8778288219298247,1.1606438478320185,0.05851049162794597,0.19746693636363644,0.3364233810993269,-0.5194278241281706,-0.35487109262295075,-0.19031436111773095,-0.47400820631339535,-0.3315681153225806,-0.18912802433176587,-0.7106860413123162,-0.5374350811320754,-0.3641841209518346,3.173833578358901,4.503551607894735,5.83326963743057,2.8552496733276826,4.069949050909091,5.284648428490501,2.355269324345221,3.238231695901639,4.121194067458057,2.8677420516825833,3.635805637096774,4.403869222510965,3.1708235917843877,3.974630847169811,4.778438102555235
position,0.016,0.5288365997144332,0.8136518428070173,1.0984670858996015,-0.008859390534638634,0.13231314909090905,0.27348568871645673,-0.5977179483225066,-0.4301468747540984,-0.26257580118569024,-0.5516240602481525,-0.40909025677419353,-0.2665564533002346,-0.7917837745264421,-0.6183438264150946,-0.444903878303747,3.070479280626362,4.393959358596492,5.717439436566622,2.750735761309601,3.9579297265454536,5.165123691781306,2.241360453499109,3.1226434190163928,4.003926384533676,2.7666796344458486,3.536199620645161,4.305719606844473,3.071222617934028,3.874377391698113,4.677532165462198
position,0.017,0.4635482842042523,0.7505050598245614,1.0374618354448706,-0.07438814399945803,0.06896859163636362,0.21232532727218528,-0.6749807827780109,-0.5043265018032786,-0.3336722208285464,-0.6294489243197549,-0.4864328722580647,-0.34341682019637454,-0.8718460418867638,-0.6982271569811318,-0.5246082720754998,2.965678044822152,4.282566755964912,5.599455467107672,2.6425521749377747,3.8422859312727273,5.04201968760768,2.1257932639544843,3.0052426244262294,3.8846919848979744,2.665087951264973,3.4364264033870957,4.207764855509218,2.9671394337462056,3.7695776969811323,4.572015960216059
position,0.018,0.3999774072348088,0.6890253371929825,0.9780732671511563,-0.13939670860246006,0.006321956363636349,0.15204062132973278,-0.7503425136944776,-0.5765913209836067,-0.40284012827273574,-0.7063365747319008,-0.562680176451613,-0.4190237781713251,-0.9520501853643605,-0.7780692316981133,-0.604088278031866,2.857392458611493,4.167576805964911,5.47776115331833,2.5317527824903454,3.724510932727271,4.9172690829641965,2.005586888402131,2.883269799016393,3.7609527096306548,2.561486836480218,3.334750674516129,4.10801451255204,2.862639775643909,3.6645522784905666,4.4664647813372245
position,0.019,0.3371883942238057,0.6284291259649124,0.9196698577060192,-0.20363836172256988,-0.05554447127272727,0.09254941917711534,-0.824666518002058,-0.6476794686885248,-0.47069241937499157,-0.781516434616117,-0.6369078693548387,-0.4922993040935604,-1.0317893275423329,-0.8573860166037736,-0.6829827056652142,2.747042740968383,4.0506975368421045,5.354352332715826,2.4193963459975025,3.605119967454547,4.790843588911591,1.8825076884871417,2.758863339999999,3.6352189915128568,2.4521660675632653,3.2274793906451618,4.002792713727058,2.7573331099341107,3.5587838449056597,4.360234579877209
position,0.02,0.275675998041783,0.569155452631579,0.8626349072213749,-0.2661156954948273,-0.11571268,0.03469033549482729,-0.8981261039043529,-0.7179558295081965,-0.5377855551120401,-0.8561730014692714,-0.7102508225806451,-0.5643286436920187,-1.1097209577211682,-0.9349558226415093,-0.7601906875618505,2.6350734029412695,3.9319688736842093,5.22886434442715,2.304322013930818,3.4828481127272726,4.661374211523727,1.7582065816489536,2.6333293672131153,3.508452152777277,2.3402141250050437,3.1180799580645155,3.8959457911239874,2.6458359509001217,3.4465757056603774,4.247315460420634
position,0.021,0.215825776738572,0.5114025622807018,0.8069793478228315,-0.3275362885695452,-0.17468261600000004,-0.021828943430454856,-0.9698009991928787,-0.7864650672131148,-0.603129135233351,-0.9304915365955307,-0.7830384987096778,-0.6355854608238248,-1.1866335843655518,-1.0114589294339622,-0.8362842745023726,2.520207555340707,3.8103831149122818,5.100558674483857,2.186656768191089,3.358386450909091,4.530116133627093,1.6305722744075912,2.5041882604918038,3.3778042465760163,2.227508021976766,3.008216763870967,3.788925505765168,2.531310218839491,3.3312481599999995,4.131186101160508
position,0.022,0.15676425176938924,0.4545498375438598,0.7523354233183304,-0.3882925591682037,-0.23297968800000007,-0.07766681683179641,-1.0400243973310974,-0.853431560327869,-0.6668387233246407,-1.0032172010674991,-0.8540749690322582,-0.7049327369970173,-1.2636568590571888,-1.087885487924528,-0.9121141167918674,2.403794854348912,3.6873661308771943,4.970937407405477,2.0672544620852427,3.232505633454545,4.397756804823848,1.4995208833219387,2.3722651170491806,3.2450093507764226,2.111375272314685,2.894905397741936,3.678435523169187,2.416340529524591,3.215666742641509,4.0149929557584265
position,0.023,0.0992367519235412,0.39913262035087727,0.6990284887782133,-0.44737294431675667,-0.2896830634545455,-0.13199318259233425,-1.1090825800560966,-0.9192732952459016,-0.7294640104357066,-1.0745950722430688,-0.9234332798387102,-0.7722714874343516,-1.339603034146557,-1.163250119056604,-0.986897203966651,2.285784280750376,3.56273241508772,4.839680549425065,1.9456598291840033,3.1044032674545448,4.263146705725086,1.367010974959308,2.2389466340983613,3.1108822932374145,1.9907398379676577,2.7773748588709677,3.564009879774278,2.299955510049105,3.0985794616981126,3.8972034133471203
position,0.024,0.04325050764757632,0.34507521543859654,0.6468999232296168,-0.5049815598445201,-0.34483054690909093,-0.18467953397366174,-1.1765952512483635,-0.9837212550819675,-0.7908472589155716,-1.1454863778170887,-0.9920693845161294,-0.83865239121517,-1.413811283325912,-1.2368923003773582,-1.0599733174288044,2.165677984263966,3.436125358596492,4.706572732929018,1.8220113345317606,2.9744314021818177,4.126851469831875,1.232109660339088,2.1031850360655735,2.9742604117920592,1.8686838676731465,2.6588478232258077,3.449011778778469,2.1779765309681736,2.9759331094339627,3.773889687899752
position,0.025,-0.011845833858909083,0.2919862368421053,0.5958183075431196,-0.561998605312294,-0.3993423909090909,-0.23668617650588786,-1.2425069727466331,-1.0465575655737704,-0.8506081584009079,-1.2152810723077203,-1.0595417701612904,-0.9038024680148604,-1.4870350685428106,-1.30946145754717,-1.1318878465515292,2.0445158443215288,3.308573228070176,4.572630611818823,1.6966068890275912,2.8431738863636364,3.9897408836996817,1.0945684452668833,1.964936233606557,2.8353040219462304,1.7450215510833824,2.5388288709677416,3.3326361908521007,2.054028177905928,2.851118764150943,3.648209350395958
position,0.026,-0.06534828467088286,0.24029985017543856,0.54594798502176,-0.6174678376736265,-0.4524016178181819,-0.2873353979627373,-1.3071686517807917,-1.1080602773770492,-0.9089519029733066,-1.283569176928803,-1.1252840461290323,-0.9669989153292617,-1.5601156795782454,-1.381752525660377,-1.2033893717425088,1.9219920892185993,3.179860391929826,4.437728694641053,1.5692865013628938,2.710296083636364,3.8513056659098344,0.9550027917515992,1.8251419140983611,2.695281036445123,1.617896818086432,2.4153860070967736,3.2128751961071154,1.929555654925652,2.7259810030188687,3.5224063511120853
position,0.027,-0.11752850391660669,0.18977853210526313,0.49708556812713295,-0.671322427171665,-0.5038070081818183,-0.33629158919197166,-1.3701768063430468,-1.1681131755737706,-0.9660495448044943,-1.3507210502292366,-1.1896707696774191,-1.0286204891256017,-1.6318678192855676,-1.4527293245283022,-1.2735908297710368,1.7982820910228086,3.0500869633333343,4.30189183564386,1.440485348547481,2.576046439090909,3.7116075296343367,0.8138203406205156,1.683631004754098,2.5534416688876806,1.4878401723182733,2.289295907903225,3.090751643488177,1.803271240246296,2.5988236624528307,3.394376084659365
position,0.028,-0.1687160814040403,0.14026764070175438,0.44925136280754907,-0.7244561420914367,-0.5544065381818181,-0.3843569342721994,-1.4316789027291514,-1.2267533219672133,-1.0218277412052752,-1.4170964972717932,-1.2531929477419355,-1.0892893982120777,-1.7019449056448166,-1.522004613584905,-1.3420643215249934,1.6739387432507837,2.9198456884210526,4.165752633591321,1.3104306902387928,2.4408865461818174,3.5713424021248423,0.6705980634483314,1.5401029219672142,2.409607780486097,1.3566588903635841,2.162410483225806,2.968162076088028,1.6724357230965348,2.4673495984905665,3.262263473884598
position,0.029,-0.21833238103272862,0.09208229807017543,0.4024969771730795,-0.7763014820867465,-0.603807002181818,-0.43131252227688954,-1.4918915969126545,-1.284040388360656,-1.0761891798086574,-1.4820092437863235,-1.3151776850000003,-1.1483461262136772,-1.771124740148186,-1.5902682552830192,-1.4094117704178524,1.5487536659444823,2.7891285773684213,4.02950348879236,1.178831203459132,2.304705784181818,3.430580364904504,0.5255604108511694,1.3951914254098357,2.2648224399685017,1.2234539950153298,2.033432600322581,2.843411205629832,1.5404237107241454,2.3344248971698116,3.128426083615478
position,0.03,-0.26685832111687025,0.04490256666666665,0.35666345445020353,-0.8264858427190014,-0.6515547163636365,-0.4766235900082716,-1.550454384844384,-1.3397888508196718,-1.1291233167949597,-1.5456605188910315,-1.37571154516129,-1.2057625714315485,-1.839780262455215,-1.6579430603773588,-1.4761058582995026,1.423251080003317,2.658186019298245,3.893120958593173,1.0460974225095718,2.1676570018181818,3.2892165811267917,0.3793472163327811,1.2491807377049184,2.1190142590770558,1.087453293560983,1.9017750564516132,2.7160968193422432,1.4077954705599396,2.2010517528301885,2.9943080351004374
position,0.031,-0.31421995469847536,-0.0011898124561403854,0.31184032978619464,-0.8758048479464169,-0.6983221241818183,-0.5208394004172197,-1.6075003223112867,-1.3941336065573766,-1.1807668908034665,-1.6081878781045444,-1.43502142483871,-1.2618549715728757,-1.9070667004220108,-1.7242639575471699,-1.541461214672329,1.297512040416568,2.527298640701755,3.7570852409869415,0.9127928039445472,2.030245111636364,3.147697419328181,0.23157225171734197,1.101610284590164,1.9716483174629862,0.9497021790232919,1.7686276114516133,2.5875530438799346,1.2733532722484429,2.065666838490567,2.8579804047326913
position,0.032,-0.3603040122887325,-0.046193382456140304,0.2679172473764519,-0.9240357551401677,-0.7440463345454547,-0.5640569139507416,-1.6632061930229303,-1.4472213731147536,-1.231236553206577,-1.6695234279539857,-1.493187202580645,-1.3168509772073043,-1.9727385799069557,-1.7888808739622637,-1.6050231680175717,1.171603106464676,2.396612350877193,3.6216215952897097,0.7784153902704778,1.8923116581818182,3.0062079260931585,0.08285193965311399,0.9532246124590166,1.8235972852649192,0.8108238510234385,1.6344625019354841,2.45810115284753,1.135610716552815,1.9272810339622644,2.7189513513717136
position,0.033,-0.40542119747117544,-0.09025879052631582,0.22490361641854384,-0.9707680580196972,-0.7883331803636363,-0.6058983027075754,-1.7175407405900673,-1.4989349183606553,-1.2803290961312432,-1.7295777431946557,-1.5499253458064517,-1.3702729484182476,-2.0375924249038846,-1.8525679335849055,-1.667543442265926,1.046138436094895,2.2665319835087714,3.4869255309226475,0.6434786764683074,1.7541561198181814,2.8648335631680553,-0.06693090788999012,0.8040706275409836,1.6750721629719574,0.6704126372590152,1.4986734922580645,2.326934347257114,0.9972794431405796,1.7879894173584912,2.5786993915764027
position,0.034,-0.44928622871066237,-0.13320913929824563,0.18286795011417112,-1.0164477248772983,-0.831457753818182,-0.6464677827590657,-1.770101070431477,-1.5490150003278689,-1.3279289302242607,-1.7883963349108287,-1.6053249651612898,-1.4222535954117508,-2.1015555604858562,-1.915359273207547,-1.729162985929238,0.9208170123278605,2.1369773280701754,3.3531376438124902,0.508293053836564,1.6160881858181821,2.7238833177998005,-0.21750171512964167,0.6541395921311475,1.5257808993919366,0.5280933256354015,1.3610875003225806,2.19408167500976,0.8583677101929079,1.6482401686792454,2.438112627165583
position,0.035,-0.4921354548897783,-0.17524649912280707,0.14164245664416417,-1.061143529302648,-0.8735785518181818,-0.6860135743337155,-1.821421644208362,-1.5978999590163936,-1.3743782738244252,-1.8460116800355042,-1.6595961516129034,-1.4731806231903026,-2.164117605629978,-1.9767931481132084,-1.789468690596439,0.796102981323699,2.008334077192983,3.2205651730622673,0.3729217554892772,1.478146888181818,2.583372020874359,-0.36853987836733537,0.5038233704918031,1.3761866193509418,0.38484799469207365,1.2227452387096773,2.060642482727281,0.7179819856460743,1.506882837735849,2.2957836898256234
position,0.036,-0.5340692759564692,-0.21640710245614034,0.10125507104418854,-1.1045614569798403,-0.9145147643636364,-0.7244680717474326,-1.8714335705964416,-1.6455658163934428,-1.419698062190444,-1.902252295615476,-1.7124899354838714,-1.5227275753522669,-2.225229643460764,-2.036612501132076,-1.8479953588033886,0.6724053194279127,1.880906734736842,3.089408150045771,0.23747323867318193,1.3405981061818182,2.4437229736904547,-0.5198567966588918,0.3532903639344262,1.2264375245277443,0.2407305488923568,1.0834173670967744,1.926104185301192,0.5755876559286244,1.3637665245283017,2.151945393127979
position,0.037,-0.5748649006540423,-0.2565146128070176,0.06183567504000709,-1.1468779843515073,-0.9542720589090911,-0.7616661334666748,-1.9198520990733305,-1.6917538429508199,-1.4636555868283092,-1.9573442834630401,-1.764146473225807,-1.5709486629885738,-2.2854099302735085,-2.0954437396226417,-1.9054775489717748,0.5492638014560163,1.7544448880701755,2.959625974684335,0.10219374842483608,1.203571923272727,2.304950098120618,-0.6714537478735411,0.2026345539344263,1.0767228557423936,0.09571456494722497,0.9431393556451615,1.790564146343098,0.43304854392376824,1.2201866096226421,2.007324675321516
position,0.038,-0.6148025800468898,-0.2957858971929825,0.023230785660924846,-1.1881859760284352,-0.9929404789090911,-0.7976949817897468,-1.9668048476378073,-1.7364974344262294,-1.5061900212146515,-2.011242478701355,-1.8145647209677416,-1.6178869632341277,-2.3445821944954415,-2.1532695675471696,-1.9619569405988977,0.42741041103533517,1.6295770294736844,2.8317436479120337,-0.03252739172234187,1.0673583083636364,2.1672440084496145,-0.8230328962015108,0.052079509508196724,0.9271919152179042,-0.05014701316239656,0.8020874154838707,1.6543218441301382,0.2901769154940764,1.0763471449056605,1.8625173743172447
