,,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17,TF17
,,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral
,,0.182,0.182,0.182,0.243,0.243,0.243,0.304,0.304,0.304,0.365,0.365,0.365,0.425,0.425,0.425,0.182,0.182,0.182,0.243,0.243,0.243,0.304,0.304,0.304,0.365,0.365,0.365,0.425,0.425,0.425
,,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd
position,0.0,-4.708112763175547,-4.59447890625,-4.480845049324453,-5.836812716998675,-5.647843859649123,-5.458875002299572,-6.635596632285411,-6.455005737704918,-6.2744148431244255,-7.102472256496404,-6.940139491525422,-6.777806726554441,-7.700889911694537,-7.531199016393441,-7.361508121092346,-0.2434676817834489,0.2566428125,0.7567533067834489,-0.2796248601231577,0.23981245614035096,0.7592497724038596,-0.246944851711482,0.1761004918032787,0.5991458353180394,0.2605276474417194,0.6863771186440677,1.1122265898464159,0.25554482575137877,0.6426204918032786,1.0296961578551784
position,0.001,-4.7973524659431925,-4.682087648125001,-4.566822830306809,-5.953869258611033,-5.763176804385965,-5.572484350160896,-6.766847497278691,-6.5857649149180295,-6.404682332557368,-7.2497962559851965,-7.087764353898304,-6.925732451811412,-7.870775890334518,-7.700488154918031,-7.530200419501544,-0.2855009477175971,0.21635230640624997,0.718205560530097,-0.3495002758129864,0.17015472649122815,0.6898097287954428,-0.3461864129899748,0.0778746421311476,0.50193569725227,0.14432125168650684,0.5707400811864406,0.9971589106863743,0.11538610437760671,0.5014858426229508,0.8875855808682949
position,0.002,-4.886691373130301,-4.76969639,-4.652701406869699,-6.071020467608283,-5.878509749122806,-5.685999030637329,-6.898173002653007,-6.716524092131149,-6.534875181609291,-7.3972343172871495,-7.235389216271186,-7.073544115255223,-8.040736751501644,-7.869777293442622,-7.6988178353836005,-0.327669145141,0.17606180031250007,0.6797927457660001,-0.4194981768326513,0.10049699684210527,0.6204921705168618,-0.44556187939015224,-0.0203512075409836,0.4048594643081851,0.028033748087337995,0.4551030437288136,0.8821723393702892,-0.024919836958346153,0.360351193442623,0.7456222238435921
position,0.003,-4.976125151201588,-4.857305131874998,-4.738485112548409,-6.188263687963268,-5.9938426938596505,-5.799421699756033,-7.029572452741135,-6.8472832693442625,-6.66499408594739,-7.544786835528647,-7.383014078644069,-7.221241321759491,-8.210771616361175,-8.039066431967214,-7.867361247573252,-0.3699707711572502,0.13577129421875012,0.6415133595947504,-0.489618323012768,0.03083926719298257,0.5512968573987331,-0.5450701680853389,-0.11857705721311472,0.3079160536591095,-0.08833449338508687,0.3394660062711864,0.7672665059274597,-0.16537394993747806,0.21921654426229503,0.6038070384620682
position,0.004,-5.064855665271805,-4.9443704862499995,-4.823885307228194,-6.305038273370327,-6.108729573333336,-5.912420873296345,-7.161045071411689,-6.978042446557376,-6.795039821703064,-7.692453964223711,-7.5306389410169485,-7.368823917810186,-8.380879525283781,-8.208355570491802,-8.035831615699824,-0.4189470829417597,0.08857045687500002,0.5960879966917597,-0.5616898414983753,-0.040634340350877145,0.48042116079662106,-0.6447100848708194,-0.21680290688524573,0.21110427110032792,-0.20478305951911188,0.22382896881355943,0.6524409971462307,-0.3059770222223011,0.07808189508196722,0.46214081238623556
position,0.005,-5.152908301204142,-5.030884592187499,-4.908860883170857,-6.418006797510202,-6.220414114035091,-6.022821430559979,-7.288139623812708,-7.104985780327867,-6.921831936843026,-7.8370005755415875,-7.675468346610171,-7.513936117678755,-8.549115033544204,-8.375944631147538,-8.202774228750872,-0.47389206578718585,0.03532885234374998,0.5445497704746858,-0.6465678828581513,-0.1255372394736842,0.3954934039107828,-0.7545814522407046,-0.325330100819672,0.10392125060136065,-0.3279117758399817,0.1013392050847458,0.5305901860094733,-0.44972002492370733,-0.06611345819672126,0.3174931085302648
position,0.006,-5.241055077039263,-5.117398698125,-4.993742319210737,-6.531042405996426,-6.332078550877189,-6.1331146957579525,-7.41354772560378,-7.230355854426232,-7.0471639832486845,-7.977850731333459,-7.816899609152541,-7.6559484869716234,-8.710436796054841,-8.537268081967216,-8.364099367879591,-0.5289574215665124,-0.017912752187499888,0.4931319171915126,-0.7315964668096496,-0.21046728385964916,0.31066189909035125,-0.8686449391327304,-0.43814012098360644,-0.007635302834482438,-0.4590866104962129,-0.029475699661016957,0.40013521117417905,-0.6038941724977736,-0.2212365760655738,0.16142102036662598
position,0.007,-5.328838825115117,-5.203508665625001,-5.0781785061348845,-6.644166909111905,-6.443742987719298,-6.24331906632669,-7.539035909431173,-7.355725928524591,-7.172415947618009,-8.118823151072027,-7.958330871694913,-7.797838592317799,-8.871844358507637,-8.698591532786885,-8.525338707066133,-0.5854890787127066,-0.07267383499999995,0.44014140871270674,-0.8167414019135273,-0.2953973282456141,0.22594674542229914,-0.9828271199707106,-0.5509501411475414,-0.11907316232437215,-0.5903350544691142,-0.16029060440677964,0.2697538456555548,-0.7582081067607382,-0.3763596939344262,0.005488718891885902
position,0.008,-5.413071563452821,-5.286388963750003,-5.159706364047185,-6.755300749681663,-6.553575285614035,-6.351849821546407,-7.664604020667371,-7.481096002622952,-7.2975879845785325,-8.25991888560496,-8.09976213423729,-7.939605382869618,-9.033337596061264,-8.85991498360656,-8.686492371151855,-0.6521696455424926,-0.13788907124999988,0.37639150304249275,-0.905307197850573,-0.38361521543859634,0.13807676697338034,-1.0971268673010288,-0.6637601613114751,-0.2303934553219214,-0.721656885398337,-0.29110550915254213,0.13944586709325268,-0.9126627179475846,-0.5314828118032786,-0.15030290565897259
position,0.009,-5.497098832661304,-5.36901399046875,-5.240929148276197,-6.860359010033645,-6.6577978173684205,-6.455236624703196,-7.7855423508822135,-7.602239293934425,-7.418936236986637,-8.400776684608486,-8.240904889661017,-8.081033094713549,-9.194916257449002,-9.02123843442623,-8.847560611403459,-0.719600793085196,-0.20375731453124996,0.3120861640226961,-1.0037027948506196,-0.4822403977192984,0.03922199941202276,-1.2162609963524718,-0.7813310136065572,-0.34640103086064256,-0.8532195648614157,-0.4220715854237288,0.0090763940139581,-1.0672587472341362,-0.6866059296721311,-0.30595311211012605
position,0.01,-5.581183169717259,-5.451596003124999,-5.322008836532739,-6.965420795936638,-6.761945528070174,-6.55847026020371,-7.900387690079314,-7.717548096721311,-7.534708503363308,-8.530704501782047,-8.371844472881357,-8.212984443980666,-9.349600884452965,-9.176144572131149,-9.002688259809332,-0.787193609327723,-0.269686328125,0.24782095307772295,-1.1022654605353246,-0.5809111631578948,-0.05955686578046493,-1.3418403650696908,-0.9056542409836066,-0.4694681168975223,-0.9932451661019253,-0.5620640050847457,-0.13088284406756628,-1.2250731475909844,-0.8450531360655736,-0.46503312454016277
position,0.011,-5.661601597790725,-5.530664115624999,-5.399726633459274,-7.070570489194047,-6.8660932387719305,-6.661615988349814,-8.015311985341475,-7.832829857213116,-7.650347729084757,-8.65940729460107,-8.50134758118644,-8.34328786777181,-9.495459388688074,-9.322534094918035,-9.149608801147997,-0.8612450943167944,-0.34248801093750003,0.17626907244179435,-1.2009371881405602,-0.679581928596491,-0.15822666905242178,-1.4675222518307593,-1.0299774683606562,-0.592432684890553,-1.1344015483033507,-0.7032154055932206,-0.27202926288309054,-1.3866683727022124,-1.0076928267213114,-0.6287172807404104
position,0.012,-5.739100468595525,-5.606983754999999,-5.474867041404473,-7.1715061370858,-6.966342650526315,-6.761179163966829,-8.130325033741723,-7.9481116177049165,-7.76589820166811,-8.788249914242853,-8.630850689491526,-8.473451464740199,-9.641420797993112,-9.468923617704915,-9.296426437416718,-0.939875549998672,-0.41988651375,0.10010252249867185,-1.3037544564683792,-0.7822970287719299,-0.26083960107548043,-1.5933057047994892,-1.1543006957377049,-0.7152956866759206,-1.2756250390287716,-0.8443668061016951,-0.41310857317461863,-1.5483936789089339,-1.1703325173770494,-0.7922713558451647
position,0.013,-5.816693350044626,-5.683299979375001,-5.549906608705377,-7.265544026906017,-7.059987364210525,-6.854430701515033,-8.242864290683181,-8.061204255245903,-7.879544219808624,-8.917234126790206,-8.76035379779661,-8.603473468803013,-9.787485880000876,-9.615313140491807,-9.443140400982738,-1.0186016330928402,-0.49729096281250007,0.02401970746783999,-1.4131510882036173,-0.8920960414035085,-0.37104099460339957,-1.7203039490555003,-1.2797074737704914,-0.8391109984854827,-1.416915604634954,-0.9855182066101695,-0.5541208085853849,-1.7102500120204054,-1.3329722080327862,-0.9556944040451669
position,0.014,-5.8925569482316895,-5.7578309034375,-5.623104858643311,-7.359488747857242,-7.153469671578947,-6.947450595300653,-8.343637771497265,-8.162901468524588,-7.982165165551911,-9.039457493708118,-8.883745981694917,-8.728034469681715,-9.933633288596067,-9.761675269836067,-9.589717251076067,-1.0995244566258044,-0.5770811265625001,-0.05463779649919576,-1.5227104243506013,-1.0019442119298245,-0.4811779995090477,-1.852906451375148,-1.4111261754098368,-0.9693458994445254,-1.5595507367778119,-1.1281909200000004,-0.696831103222189,-1.8722428956755262,-1.495619881639344,-1.1189968676031619
position,0.015,-5.96280000206927,-5.82700143046875,-5.6912028588682295,-7.453458177190458,-7.246894147368421,-7.040330117546383,-8.444136325266642,-8.26415917295082,-8.084182020634996,-9.151363535564334,-8.99670984915254,-8.842056162740745,-10.065589861892162,-9.894688835245903,-9.723787808599644,-1.1865037079328156,-0.6631584820312502,-0.13981325612968476,-1.6324425616851723,-1.1118400298245612,-0.5912374979639501,-1.9857365219987408,-1.5427339467213121,-1.0997313714438834,-1.70442885148457,-1.273624929661017,-0.8428210078374638,-2.033854928370811,-1.6583210663934431,-1.282787204416075
position,0.016,-6.032085054776767,-5.895205879999998,-5.758326705223229,-7.5407875499263275,-7.334140666666666,-7.127493783407005,-8.544733065610833,-8.36541687737705,-8.186100689143268,-9.263308390972592,-9.109508912542372,-8.955709434112153,-10.190343547529078,-10.020333817704921,-9.850324087880765,-1.274439023146841,-0.7502007974999996,-0.22596257185315816,-1.7458126619490955,-1.2254035621052632,-0.704994462261431,-2.118652523452438,-1.6743417180327866,-1.2300309126131355,-1.8493848611455597,-1.4190699023728808,-0.9887549436002019,-2.1951787977447172,-1.8209188642622949,-1.4466589307798723
position,0.017,-6.100874295813525,-5.962786606718749,-5.824698917623974,-7.621596890148884,-7.4149527533333375,-7.208308616517791,-8.644683868754178,-8.466071530163932,-8.287459191573685,-9.375415313702572,-9.222307975932203,-9.069200638161835,-10.315221642746023,-10.145978800163933,-9.976735957581843,-1.3628818441369273,-0.8377132451562503,-0.3125446461755734,-1.8627524844659975,-1.3429050714035087,-0.82305765834102,-2.2517626786663048,-1.8060416750819677,-1.3603206714976306,-1.9944038615753206,-1.5645148750847457,-1.134625888594171,-2.3566248749876118,-1.9835166621311475,-1.610408449274683
